event_id,timestamp,event_type,severity,source_system,action_taken,username,source_ip,destination_ip,risk_score,status,details,date,hour
EVT-000617,2025-12-06T09:18:15.982152,login_success,low,endpoint_protection,blocked,user_1482,202.80.82.189,106.17.186.209,24,investigating,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 668570}",2025-12-06,9
EVT-000618,2025-12-09T11:45:42.982152,suspicious_activity,low,authentication_server,blocked,user_8402,199.254.205.144,67.67.13.14,22,resolved,"{""protocol"": ""HTTPS"", ""port"": 3306, ""bytes_transferred"": 770348}",2025-12-09,11
EVT-000619,2025-12-09T16:03:45.982152,network_connection,low,network_monitor,allowed,user_2055,200.93.211.36,108.205.62.103,36,false_positive,"{""protocol"": ""TCP"", ""port"": 1433, ""bytes_transferred"": 21690}",2025-12-09,16
EVT-000620,2025-12-06T07:49:02.982152,ids_alert,info,web_gateway,blocked,user_5635,192.168.83.185,91.0.230.130,0,resolved,"{""protocol"": ""HTTP"", ""port"": 8080, ""bytes_transferred"": 194122}",2025-12-06,7
EVT-000621,2025-12-10T07:03:24.982152,login_success,low,database_audit,quarantined,user_7899,192.168.47.145,77.171.131.209,24,investigating,"{""protocol"": ""HTTP"", ""port"": 22, ""bytes_transferred"": 283096}",2025-12-10,7
EVT-000622,2025-12-07T00:53:34.982152,network_connection,high,dlp_system,blocked,user_1871,192.168.94.22,4.35.200.82,81,false_positive,"{""protocol"": ""HTTP"", ""port"": 22, ""bytes_transferred"": 226626}",2025-12-07,0
EVT-000623,2025-12-06T08:11:22.982152,privilege_escalation,critical,database_audit,logged,user_5508,192.168.109.104,165.58.57.143,99,false_positive,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 500266}",2025-12-06,8
EVT-000624,2025-12-09T11:22:49.982152,privilege_escalation,low,database_audit,logged,user_2965,192.168.78.115,205.234.132.126,39,investigating,"{""protocol"": ""TCP"", ""port"": 3306, ""bytes_transferred"": 670933}",2025-12-09,11
EVT-000625,2025-12-06T07:52:12.982152,ids_alert,info,web_gateway,quarantined,user_9077,192.168.246.57,110.216.49.109,4,resolved,"{""protocol"": ""TCP"", ""port"": 3306, ""bytes_transferred"": 13441}",2025-12-06,7
EVT-000626,2025-12-06T02:13:01.982152,vulnerability_scan,info,firewall,blocked,user_4308,192.168.232.13,133.214.55.152,0,false_positive,"{""protocol"": ""HTTP"", ""port"": 1433, ""bytes_transferred"": 125865}",2025-12-06,2
EVT-000627,2025-12-07T13:41:03.982152,vulnerability_scan,medium,authentication_server,allowed,user_1260,197.129.42.169,30.49.114.245,58,,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 435130}",2025-12-07,13
EVT-000628,2025-12-06T08:00:26.982152,ids_alert,medium,endpoint_protection,quarantined,user_4706,192.168.135.217,179.51.189.184,44,resolved,"{""protocol"": ""ICMP"", ""port"": 3306, ""bytes_transferred"": 580185}",2025-12-06,8
EVT-000629,2025-12-08T01:03:29.982152,network_connection,medium,network_monitor,logged,user_5737,192.168.144.173,23.129.253.188,56,resolved,"{""protocol"": ""ICMP"", ""port"": 3389, ""bytes_transferred"": 505135}",2025-12-08,1
EVT-000630,2025-12-12T07:38:50.982152,vulnerability_scan,low,authentication_server,quarantined,user_5419,192.168.163.60,27.245.94.53,21,false_positive,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 156224}",2025-12-12,7
EVT-000631,2025-12-08T22:34:58.982152,ids_alert,info,network_monitor,logged,user_7569,192.168.146.58,68.218.66.28,7,,"{""protocol"": ""HTTP"", ""port"": 1433, ""bytes_transferred"": 948347}",2025-12-08,22
EVT-000632,2025-12-10T04:35:53.982152,login_attempt,info,firewall,alerted,user_4204,192.168.115.213,209.134.75.70,8,false_positive,"{""protocol"": ""HTTP"", ""port"": 8080, ""bytes_transferred"": 310910}",2025-12-10,4
EVT-000633,2025-12-05T23:05:07.982152,data_exfiltration_attempt,low,endpoint_protection,quarantined,user_6531,15.158.181.120,76.164.39.92,48,resolved,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 692339}",2025-12-05,23
EVT-000634,2025-12-07T13:18:44.982152,data_exfiltration_attempt,medium,email_gateway,quarantined,user_3075,171.26.33.195,139.68.185.51,57,false_positive,"{""protocol"": ""HTTP"", ""port"": 22, ""bytes_transferred"": 218554}",2025-12-07,13
EVT-000635,2025-12-07T18:24:15.982152,file_access,medium,email_gateway,logged,user_7723,194.218.68.172,79.81.114.43,42,open,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 126196}",2025-12-07,18
EVT-000636,2025-12-06T15:29:08.982152,malware_detected,critical,email_gateway,alerted,user_2072,125.127.228.231,93.37.109.139,95,resolved,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 86957}",2025-12-06,15
EVT-000637,2025-12-06T19:55:24.982152,ids_alert,low,authentication_server,blocked,pperkins@example.net,192.168.117.243,184.49.155.207,23,open,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 716174}",2025-12-06,19
EVT-000638,2025-12-11T02:48:55.982152,suspicious_activity,low,endpoint_protection,quarantined,carnold@example.com,192.168.88.249,221.224.137.148,36,resolved,"{""protocol"": ""HTTP"", ""port"": 1433, ""bytes_transferred"": 870665}",2025-12-11,2
EVT-000639,2025-12-07T10:13:22.982152,suspicious_activity,medium,ids,allowed,user_3552,192.168.122.9,93.252.105.82,84,false_positive,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 144505}",2025-12-07,10
EVT-000640,2025-12-09T19:57:12.982152,login_success,medium,network_monitor,quarantined,user_8108,192.168.96.93,50.178.137.223,47,investigating,"{""protocol"": ""TCP"", ""port"": 80, ""bytes_transferred"": 430612}",2025-12-09,19
EVT-000641,2025-12-05T15:44:09.982152,privilege_escalation,critical,database_audit,alerted,user_7104,95.44.150.172,144.162.189.244,95,open,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 761578}",2025-12-05,15
EVT-000642,2025-12-10T15:50:54.982152,network_connection,high,endpoint_protection,allowed,user_5255,192.168.143.202,49.191.36.243,76,resolved,"{""protocol"": ""ICMP"", ""port"": 1433, ""bytes_transferred"": 163803}",2025-12-10,15
EVT-000643,2025-12-08T23:59:39.982152,firewall_block,medium,network_monitor,logged,user_4823,192.168.36.255,129.96.69.107,54,investigating,"{""protocol"": ""TCP"", ""port"": 80, ""bytes_transferred"": 268983}",2025-12-08,23
EVT-000644,2025-12-07T05:24:14.982152,suspicious_activity,medium,web_gateway,blocked,user_1617,219.201.172.254,80.201.230.197,53,open,"{""protocol"": ""TCP"", ""port"": 443, ""bytes_transferred"": 170910}",2025-12-07,5
EVT-000645,2025-12-10T07:02:58.982152,data_exfiltration_attempt,info,network_monitor,alerted,user_7132,204.109.30.57,146.109.94.98,5,investigating,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 24925}",2025-12-10,7
EVT-000646,2025-12-08T23:52:58.982152,malware_detected,high,web_gateway,quarantined,user_2738,103.91.166.106,119.6.213.187,72,resolved,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 555381}",2025-12-08,23
EVT-000647,2025-12-08T16:13:27.982152,vulnerability_scan,critical,dlp_system,blocked,user_4813,192.168.161.178,85.115.19.103,91,resolved,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 670517}",2025-12-08,16
EVT-000648,2025-12-08T01:48:37.982152,file_access,info,network_monitor,blocked,user_5189,192.168.214.218,198.149.140.247,4,open,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 313500}",2025-12-08,1
EVT-000649,2025-12-08T00:28:20.982152,ids_alert,high,authentication_server,allowed,user_5574,192.168.236.108,108.215.157.253,77,resolved,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 289235}",2025-12-08,0
EVT-000650,2025-12-06T22:06:00.982152,suspicious_activity,low,network_monitor,blocked,user_6442,192.168.55.164,109.209.142.236,30,false_positive,"{""protocol"": ""ICMP"", ""port"": 1433, ""bytes_transferred"": 823914}",2025-12-06,22
EVT-000651,2025-12-11T05:53:37.982152,file_access,info,dlp_system,allowed,user_9163,90.1.43.47,137.215.61.35,2,resolved,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 232032}",2025-12-11,5
EVT-000652,2025-12-06T15:08:03.982152,login_attempt,low,authentication_server,allowed,user_8564,192.168.43.199,144.85.227.141,16,open,"{""protocol"": ""TCP"", ""port"": 1433, ""bytes_transferred"": 107078}",2025-12-06,15
EVT-000653,2025-12-12T01:38:30.982152,file_access,info,authentication_server,allowed,user_1809,192.168.101.247,124.123.116.67,0,resolved,"{""protocol"": ""UDP"", ""port"": 80, ""bytes_transferred"": 403257}",2025-12-12,1
EVT-000654,2025-12-06T04:40:54.982152,login_success,medium,email_gateway,blocked,user_8216,192.168.71.66,46.104.191.144,55,investigating,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 774714}",2025-12-06,4
EVT-000655,2025-12-07T00:53:02.982152,vulnerability_scan,low,firewall,alerted,user_7505,147.100.135.9,132.94.209.225,38,false_positive,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 120073}",2025-12-07,0
EVT-000656,2025-12-07T11:19:21.982152,network_connection,info,firewall,alerted,user_1252,192.168.237.244,202.177.199.39,8,open,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 120387}",2025-12-07,11
EVT-000657,2025-12-05T18:15:13.982152,network_connection,info,authentication_server,logged,user_6253,192.168.88.44,222.68.251.101,5,investigating,"{""protocol"": ""HTTPS"", ""port"": 443, ""bytes_transferred"": 636302}",2025-12-05,18
EVT-000658,2025-12-08T23:57:09.982152,malware_detected,critical,authentication_server,blocked,user_7064,192.168.126.251,193.124.208.70,95,resolved,"{""protocol"": ""ICMP"", ""port"": 22, ""bytes_transferred"": 70572}",2025-12-08,23
EVT-000659,2025-12-07T03:53:18.982152,login_attempt,critical,ids,alerted,user_6154,192.168.176.52,46.140.29.46,77,false_positive,"{""protocol"": ""TCP"", ""port"": 443, ""bytes_transferred"": 153502}",2025-12-07,3
EVT-000660,2025-12-06T13:46:02.982152,login_failure,high,firewall,blocked,user_5482,192.168.188.125,53.77.234.239,82,resolved,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 974900}",2025-12-06,13
EVT-000661,2025-12-09T03:18:35.982152,suspicious_activity,critical,network_monitor,allowed,user_3368,192.168.152.67,155.124.72.225,91,investigating,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 212794}",2025-12-09,3
EVT-000662,2025-12-11T14:39:47.982152,malware_detected,critical,authentication_server,alerted,user_6890,219.64.203.119,135.30.7.128,95,investigating,"{""protocol"": ""HTTPS"", ""port"": 3389, ""bytes_transferred"": 805397}",2025-12-11,14
EVT-000663,2025-12-05T18:37:56.982152,login_attempt,high,authentication_server,alerted,user_6289,151.176.196.56,185.79.13.207,74,resolved,"{""protocol"": ""UDP"", ""port"": 3389, ""bytes_transferred"": 289564}",2025-12-05,18
EVT-000664,2025-12-10T00:46:22.982152,malware_detected,info,endpoint_protection,quarantined,user_5203,192.168.27.246,180.3.224.135,6,open,"{""protocol"": ""UDP"", ""port"": 80, ""bytes_transferred"": 739166}",2025-12-10,0
EVT-000665,2025-12-06T04:42:22.982152,login_failure,high,dlp_system,blocked,user_1343,192.168.110.115,40.130.205.177,75,false_positive,"{""protocol"": ""ICMP"", ""port"": 8080, ""bytes_transferred"": 790063}",2025-12-06,4
EVT-000666,2025-12-08T06:36:10.982152,vulnerability_scan,high,authentication_server,logged,user_1499,192.168.181.135,82.30.14.232,76,false_positive,"{""protocol"": ""HTTP"", ""port"": 8080, ""bytes_transferred"": 151828}",2025-12-08,6
EVT-000667,2025-12-06T12:33:11.982152,ids_alert,high,endpoint_protection,logged,user_3470,135.124.85.84,81.134.32.10,72,false_positive,"{""protocol"": ""HTTPS"", ""port"": 80, ""bytes_transferred"": 571728}",2025-12-06,12
EVT-000668,2025-12-07T02:19:01.982152,data_exfiltration_attempt,low,firewall,alerted,user_5046,195.214.140.229,61.196.8.82,33,investigating,"{""protocol"": ""UDP"", ""port"": 3389, ""bytes_transferred"": 106251}",2025-12-07,2
EVT-000669,2025-12-09T09:34:15.982152,data_exfiltration_attempt,info,email_gateway,logged,user_4304,192.168.242.123,47.182.17.237,5,false_positive,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 948346}",2025-12-09,9
EVT-000670,2025-12-09T22:04:53.982152,login_success,low,email_gateway,alerted,user_2663,192.168.228.249,83.56.83.179,33,investigating,"{""protocol"": ""TCP"", ""port"": 80, ""bytes_transferred"": 802874}",2025-12-09,22
EVT-000671,2025-12-06T08:29:33.982152,login_failure,critical,web_gateway,alerted,user_6328,192.168.189.158,105.0.64.164,93,open,"{""protocol"": ""HTTP"", ""port"": 8080, ""bytes_transferred"": 921132}",2025-12-06,8
EVT-000672,2025-12-11T02:06:14.982152,vulnerability_scan,critical,web_gateway,allowed,user_3594,192.168.120.97,185.104.92.175,100,open,"{""protocol"": ""ICMP"", ""port"": 1433, ""bytes_transferred"": 952456}",2025-12-11,2
EVT-000673,2025-12-05T15:24:22.982152,ids_alert,critical,web_gateway,allowed,user_5165,170.70.157.61,215.7.61.169,91,investigating,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 355377}",2025-12-05,15
EVT-000674,2025-12-06T09:26:30.982152,login_failure,high,firewall,quarantined,user_8418,13.165.70.69,75.124.125.76,83,investigating,"{""protocol"": ""HTTPS"", ""port"": 1433, ""bytes_transferred"": 648576}",2025-12-06,9
EVT-000675,2025-12-08T12:29:11.982152,privilege_escalation,info,ids,allowed,user_2188,139.214.72.93,62.46.251.84,8,investigating,"{""protocol"": ""ICMP"", ""port"": 3389, ""bytes_transferred"": 333269}",2025-12-08,12
EVT-000676,2025-12-09T03:43:49.982152,network_connection,high,ids,quarantined,user_2703,192.168.223.196,38.110.172.33,77,open,"{""protocol"": ""ICMP"", ""port"": 80, ""bytes_transferred"": 649017}",2025-12-09,3
EVT-000677,2025-12-06T20:50:15.982152,malware_detected,info,dlp_system,alerted,user_7296,192.168.112.101,107.93.42.5,3,open,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 188613}",2025-12-06,20
EVT-000678,2025-12-07T16:55:22.982152,ids_alert,critical,database_audit,logged,user_8447,102.229.104.85,4.243.81.116,91,open,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 692349}",2025-12-07,16
EVT-000679,2025-12-11T19:50:45.982152,firewall_block,medium,firewall,logged,user_8530,192.168.224.197,62.25.220.246,62,resolved,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 505478}",2025-12-11,19
EVT-000680,2025-12-11T17:56:04.982152,data_exfiltration_attempt,high,dlp_system,blocked,user_4190,147.76.91.96,39.206.62.110,77,false_positive,"{""protocol"": ""TCP"", ""port"": 80, ""bytes_transferred"": 375112}",2025-12-11,17
EVT-000681,2025-12-05T18:34:28.982152,network_connection,critical,endpoint_protection,alerted,user_7409,192.168.160.191,190.202.111.110,99,resolved,"{""protocol"": ""UDP"", ""port"": 3389, ""bytes_transferred"": 77451}",2025-12-05,18
EVT-000682,2025-12-12T03:32:51.982152,suspicious_activity,critical,dlp_system,alerted,user_2705,192.168.22.161,38.70.36.135,91,resolved,"{""protocol"": ""TCP"", ""port"": 3389, ""bytes_transferred"": 221365}",2025-12-12,3
EVT-000683,2025-12-06T06:06:03.982152,ids_alert,info,email_gateway,blocked,user_9465,189.4.208.55,181.49.97.81,9,false_positive,"{""protocol"": ""TCP"", ""port"": 1433, ""bytes_transferred"": 431286}",2025-12-06,6
EVT-000684,2025-12-10T10:29:07.982152,file_access,high,web_gateway,blocked,user_3826,192.168.167.160,86.124.24.31,72,,"{""protocol"": ""TCP"", ""port"": 3306, ""bytes_transferred"": 286426}",2025-12-10,10
EVT-000685,2025-12-06T02:22:13.982152,data_exfiltration_attempt,medium,web_gateway,blocked,schmidtrandy@example.com,192.168.83.159,194.2.72.128,68,investigating,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 748348}",2025-12-06,2
EVT-000686,2025-12-10T14:11:24.982152,privilege_escalation,medium,authentication_server,logged,user_7948,192.168.51.47,40.13.108.166,64,false_positive,"{""protocol"": ""HTTP"", ""port"": 8080, ""bytes_transferred"": 409973}",2025-12-10,14
EVT-000687,2025-12-06T15:53:55.982152,suspicious_activity,critical,email_gateway,quarantined,user_1248,192.168.12.89,219.161.8.229,90,open,"{""protocol"": ""ICMP"", ""port"": 22, ""bytes_transferred"": 996130}",2025-12-06,15
EVT-000688,2025-12-08T13:18:32.982152,login_attempt,high,dlp_system,allowed,user_8346,192.168.141.101,109.20.42.13,78,investigating,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 513738}",2025-12-08,13
EVT-000689,2025-12-05T22:25:30.982152,firewall_block,medium,dlp_system,logged,user_7557,192.168.2.165,81.202.209.70,60,false_positive,"{""protocol"": ""TCP"", ""port"": 80, ""bytes_transferred"": 954987}",2025-12-05,22
EVT-000690,2025-12-10T13:46:29.982152,login_attempt,info,email_gateway,allowed,user_5164,68.219.107.85,176.5.203.133,4,false_positive,"{""protocol"": ""HTTPS"", ""port"": 1433, ""bytes_transferred"": 802445}",2025-12-10,13
EVT-000691,2025-12-06T19:31:47.982152,login_success,medium,authentication_server,quarantined,user_3737,192.168.144.139,21.124.45.176,68,investigating,"{""protocol"": ""HTTPS"", ""port"": 1433, ""bytes_transferred"": 91678}",2025-12-06,19
EVT-000692,2025-12-10T05:21:19.982152,login_failure,critical,dlp_system,blocked,user_4756,205.17.233.251,54.30.158.164,92,resolved,"{""protocol"": ""TCP"", ""port"": 3306, ""bytes_transferred"": 530724}",2025-12-10,5
EVT-000693,2025-12-07T00:42:38.982152,suspicious_activity,high,firewall,logged,user_9048,192.168.211.244,61.109.207.4,88,open,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 621493}",2025-12-07,0
EVT-000694,2025-12-11T02:02:10.982152,network_connection,info,dlp_system,logged,user_1774,192.168.3.94,14.14.219.114,2,investigating,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 282225}",2025-12-11,2
EVT-000695,2025-12-10T00:35:33.982152,malware_detected,low,database_audit,blocked,user_7509,192.168.157.150,89.19.206.96,35,resolved,"{""protocol"": ""ICMP"", ""port"": 3306, ""bytes_transferred"": 818071}",2025-12-10,0
EVT-000696,2025-12-05T15:10:18.982152,ids_alert,low,database_audit,allowed,user_4121,192.168.18.27,56.220.99.200,30,open,"{""protocol"": ""HTTP"", ""port"": 22, ""bytes_transferred"": 868792}",2025-12-05,15
EVT-000697,2025-12-11T00:54:35.982152,login_attempt,info,authentication_server,blocked,user_2985,220.46.72.218,82.100.243.192,2,resolved,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 578629}",2025-12-11,0
EVT-000698,2025-12-09T13:26:49.982152,login_success,low,authentication_server,logged,user_6516,192.168.245.203,212.167.25.161,24,open,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 216451}",2025-12-09,13
EVT-000699,2025-12-11T15:16:33.982152,ids_alert,critical,ids,logged,user_6121,192.168.132.52,204.19.39.65,95,resolved,"{""protocol"": ""HTTPS"", ""port"": 80, ""bytes_transferred"": 941408}",2025-12-11,15
EVT-000700,2025-12-12T08:41:14.982152,data_exfiltration_attempt,low,authentication_server,quarantined,user_2318,18.53.221.11,116.17.16.120,36,open,"{""protocol"": ""TCP"", ""port"": 1433, ""bytes_transferred"": 152048}",2025-12-12,8
EVT-000701,2025-12-12T08:12:47.982152,vulnerability_scan,critical,endpoint_protection,allowed,user_3650,211.49.97.218,156.192.51.234,99,open,"{""protocol"": ""UDP"", ""port"": 80, ""bytes_transferred"": 362133}",2025-12-12,8
